ddate,crime_group,count,domestic_count,arrest_count,domestic_rate,arrest_rate,avg_dist,avg_max_dist,avg_cm_area,avg_total_area,avg_cm_len,total_cm_len,avg_pct_housing,avg_pct_below_pvty,avg_pct_unemployed,avg_pct_without_hsd,avg_pct_dependents,avg_per_capita_income,avg_hardship_index
2022-03-24,THFT,171,3,11,0.017543859649122806,0.06432748538011696,2.2500997786186963,25.785394663579815,87.85697266874611,738.0821462809216,45.317735284902405,386.321684473231,0.045666666666666654,0.2090877192982456,0.13469005847953214,0.17565497076023392,0.31030994152046787,34361.38596491228,40.19298245614035
2022-03-25,ASLT,250,80,63,0.32,0.252,2.338292040508646,27.036042232376513,94.2492515046063,786.691865053426,46.32256052569552,396.57044364293085,0.05488,0.241964,0.16682399999999997,0.21362,0.35281999999999997,24426.052,54.24
2022-03-25,THFT,202,9,11,0.04455445544554455,0.054455445544554455,2.3066213686162897,26.288648938748658,85.98320986113335,720.8168825910585,44.94134063438274,381.07285648733273,0.04273267326732672,0.2136980198019802,0.13514851485148513,0.16041089108910891,0.3048267326732673,35910.737623762376,37.82178217821782
2022-03-26,ASLT,255,96,51,0.3764705882352941,0.2,2.1426789974064917,26.342000044978363,93.05656099636371,749.3454553092341,46.12570743949808,381.5786334271553,0.050701960784313715,0.2477529411764706,0.1650156862745098,0.19726666666666665,0.3464313725490196,27029.349019607842,52.47843137254902
2022-03-26,THFT,143,10,14,0.06993006993006994,0.0979020979020979,1.9804290895728947,26.12808741162274,86.6165423272468,708.945344479907,45.09646419358007,371.2079356863853,0.04295104895104894,0.2122167832167832,0.13539160839160838,0.15987412587412586,0.30377622377622376,36982.74825174825,38.29370629370629
2022-03-27,ASLT,248,96,57,0.3870967741935484,0.22983870967741934,2.2623752746779524,26.722515124584444,93.3601252349868,785.3245630693169,45.94951321202243,395.1837559304105,0.05318951612903225,0.24974999999999997,0.1696290322580645,0.20920967741935484,0.35635483870967744,24695.870967741936,54.74596774193548
2022-03-27,THFT,137,13,6,0.0948905109489051,0.043795620437956206,2.179089533204447,26.143714836581463,91.40835522629028,726.3285768115701,46.32881614394467,379.7144779390474,0.04399999999999999,0.2203941605839416,0.14078102189781022,0.1701751824817518,0.31589051094890513,33523.26277372263,42.4014598540146
2022-03-28,ASLT,220,57,42,0.2590909090909091,0.19090909090909092,2.4166867171126487,26.61903633747168,92.45691388437315,796.7616734613204,45.684405538203265,401.72404229802453,0.05524090909090908,0.2503727272727273,0.17031363636363636,0.21738636363636363,0.3519409090909091,23854.845454545455,55.54090909090909
2022-03-28,THFT,205,3,13,0.014634146341463415,0.06341463414634146,2.3874840553177186,26.584343231505862,86.87181254247551,760.0714123601089,45.29877724617144,398.13285811569557,0.03990243902439023,0.20209756097560974,0.13505365853658535,0.15740487804878048,0.3099219512195122,35241.71219512195,37.86829268292683
2022-03-29,ASLT,205,78,37,0.3804878048780488,0.18048780487804877,2.2855794079841543,26.819429454348615,96.7218417875353,750.2555455178951,46.82435732461899,375.4817146226922,0.05420487804878047,0.2765756097560976,0.18564390243902437,0.22400975609756096,0.3717463414634146,21211.863414634146,61.88780487804878
2022-03-29,THFT,172,7,9,0.040697674418604654,0.05232558139534884,2.353962928312311,25.79275544743568,86.80337718878911,734.6825535812599,44.95792584874042,385.48776691534533,0.046226744186046505,0.21480232558139534,0.14223837209302326,0.17615697674418604,0.31568023255813954,33527.04069767442,42.06976744186046
2022-03-30,ASLT,194,62,35,0.31958762886597936,0.18041237113402062,2.355660626034886,27.04321099915601,90.87135352403732,753.8386377591979,45.1113946526136,379.55110197928605,0.05396391752577318,0.2643762886597938,0.17809793814432986,0.20701030927835049,0.35361340206185565,23747.68556701031,56.65979381443299
2022-03-30,THFT,170,6,9,0.03529411764705882,0.052941176470588235,2.5020519511160995,25.930681949033286,88.69340943142261,780.904245926833,45.47871800586055,406.541877976237,0.04543529411764705,0.22200588235294116,0.1459176470588235,0.1759470588235294,0.3281529411764706,32736.758823529413,43.96470588235294
2022-03-31,ASLT,233,82,48,0.351931330472103,0.20600858369098712,2.38033776548378,27.031320408617805,94.77824364195116,795.8076621532841,46.174005477068945,397.02566010748626,0.05539484978540772,0.2580257510729614,0.17541630901287553,0.22015450643776824,0.36147639484978544,22358.090128755364,58.317596566523605
2022-03-31,THFT,187,5,12,0.026737967914438502,0.06417112299465241,2.154674328774279,25.37426565458241,86.1321658723107,713.1533136377288,45.01175995267298,379.23347555633904,0.04590374331550801,0.22067379679144383,0.14235828877005346,0.17435294117647057,0.308096256684492,34921.85561497326,41.11229946524064
2022-04-01,ASLT,237,77,56,0.32489451476793246,0.23628691983122363,2.2866438506957842,27.218697547606304,92.76975919249125,783.9177120760265,46.05879679966748,396.96080074429784,0.05465822784810126,0.24206751054852318,0.1691814345991561,0.2143881856540084,0.35393670886075945,24735.0,54.59071729957806
2022-04-01,THFT,183,12,13,0.06557377049180328,0.07103825136612021,2.3639075260767077,26.585918760148164,88.21418252754472,713.7972181551678,45.16444416723588,373.6036820184754,0.041896174863387974,0.21451912568306009,0.14051366120218578,0.1634863387978142,0.32227868852459013,32800.62841530055,40.71584699453552
2022-04-02,ASLT,233,74,51,0.31759656652360513,0.21888412017167383,2.462651003890911,26.77273137599343,93.46873046320675,802.9786556245031,46.03758594723056,405.37932758921505,0.05493562231759656,0.23192274678111588,0.16313304721030042,0.210931330472103,0.3467854077253219,26456.055793991418,53.00429184549356
2022-04-02,THFT,215,13,20,0.06046511627906977,0.09302325581395349,2.404756191934203,26.509886054326845,89.35777810673902,750.1226981475652,45.25886834409215,385.0047107233651,0.0493674418604651,0.23108372093023255,0.14850232558139534,0.18370232558139535,0.3322883720930232,30629.683720930232,46.47441860465116
2022-04-03,ASLT,271,105,58,0.3874538745387454,0.2140221402214022,2.323364980473908,26.77812842851805,95.93487276231328,760.0258673677439,46.72572441992214,382.1469160897701,0.053188191881918805,0.2630590405904059,0.17867896678966788,0.21735055350553506,0.35990405904059036,23760.78966789668,57.84132841328413
2022-04-03,THFT,156,10,17,0.0641025641025641,0.10897435897435898,2.436557363527265,26.813812560484422,87.85178342747679,769.8520138360942,45.24666594128883,399.0914311334718,0.043064102564102556,0.21057692307692308,0.1418205128205128,0.1690576923076923,0.3154935897435897,33591.705128205125,40.59615384615385
2022-04-04,ASLT,263,96,40,0.3650190114068441,0.1520912547528517,2.3385013311087164,26.421058251922087,89.83567878799757,775.6257026175144,44.8763090041508,395.1319722354654,0.05768821292775664,0.2578060836501901,0.1804106463878327,0.21992395437262355,0.35898098859315586,22918.25855513308,57.72243346007605
2022-04-04,THFT,201,10,13,0.04975124378109453,0.06467661691542288,2.2278025573312465,25.78001526857565,87.98024294015237,756.7669151202552,45.11356644347619,392.9300085238358,0.04744278606965173,0.22501990049751244,0.14176119402985074,0.1810248756218905,0.3144776119402985,32870.10945273632,43.54726368159204
2022-04-05,ASLT,239,87,53,0.36401673640167365,0.2217573221757322,2.3475447307419235,26.638087045548662,91.82041348846992,791.0878944825389,45.51320214007884,400.6176302259565,0.05877405857740584,0.2593054393305439,0.18019665271966528,0.230163179916318,0.3675648535564853,21856.744769874476,60.30543933054393
2022-04-05,THFT,184,6,16,0.03260869565217391,0.08695652173913043,2.584250075168851,26.69263648094442,87.40857843228314,807.711215088556,44.7846620826661,416.80771975439455,0.05007065217391303,0.22118478260869565,0.14377717391304348,0.18984782608695652,0.33003260869565215,29720.896739130436,45.60326086956522
2022-04-06,ASLT,235,81,46,0.3446808510638298,0.19574468085106383,2.346278732185029,26.674271533340434,95.85148303666057,797.9879931015331,46.29938236330809,394.38279220851314,0.05731489361702126,0.2729446808510638,0.19065531914893616,0.22728085106382975,0.3692255319148936,21311.940425531913,62.07659574468085
2022-04-06,THFT,172,4,16,0.023255813953488372,0.09302325581395349,2.251188168301452,26.595687211026277,88.19789139783789,748.7905474954058,45.01070374988561,387.32046842405754,0.04649418604651162,0.21369767441860466,0.14648837209302323,0.17638372093023255,0.3273139534883721,32667.0,43.50581395348837
2022-04-07,ASLT,212,76,51,0.3584905660377358,0.24056603773584906,2.3859403559890358,26.65943154111756,94.19737567636732,795.7320203106322,46.14013182038604,398.2572004591113,0.05621226415094338,0.263,0.18207075471698111,0.21299528301886794,0.36162264150943396,23055.966981132075,58.636792452830186
2022-04-07,THFT,175,6,14,0.03428571428571429,0.08,2.4916979346934798,26.840124545786697,87.02858986644061,763.432082260648,45.12669255041214,397.08907633718286,0.04566857142857142,0.21676,0.13789142857142855,0.16818285714285713,0.31154857142857145,34446.6,41.331428571428575
2022-04-08,ASLT,206,70,46,0.33980582524271846,0.22330097087378642,2.4055338807948425,26.786663045424106,93.73757907530016,776.5151011176426,46.39674288279122,395.84733442878786,0.05409223300970872,0.24846116504854368,0.1701116504854369,0.2044611650485437,0.348621359223301,25664.393203883494,53.8252427184466
2022-04-08,THFT,179,7,13,0.03910614525139665,0.07262569832402235,2.2227306987730193,26.23463831192444,87.43693571614473,748.9963925413016,45.16114092187908,391.7350900087715,0.04707262569832402,0.22885474860335195,0.142731843575419,0.1774413407821229,0.31566480446927375,32706.22905027933,44.26815642458101
2022-04-09,ASLT,277,106,65,0.38267148014440433,0.23465703971119134,2.2424015484764084,26.368727422361587,94.05573250970825,765.8252539620592,46.0510010656835,384.53955317811085,0.0545379061371841,0.25814440433213,0.18151624548736459,0.21303971119133575,0.35994584837545124,24246.718411552345,57.7942238267148
2022-04-09,THFT,184,8,14,0.043478260869565216,0.07608695652173914,2.2459278563048763,25.437357036945627,87.47597812654477,730.388829556268,44.890127901552965,380.2446495287647,0.047869565217391295,0.2283804347826087,0.14270652173913043,0.1819565217391304,0.31427173913043477,32618.695652173912,43.75
2022-04-10,ASLT,304,109,81,0.35855263157894735,0.26644736842105265,2.1431341250587974,26.414794263363497,96.13830314251425,753.1482399110829,46.571137074058605,374.43172006740457,0.057371710526315775,0.2607763157894737,0.17545065789473682,0.2151578947368421,0.35551644736842103,24696.625,57.213815789473685
2022-04-10,THFT,179,13,7,0.07262569832402235,0.03910614525139665,2.118905245281726,26.13748945156938,89.57186973264922,707.2596415017168,45.57364925566471,369.28302949071167,0.04794413407821228,0.21427932960893856,0.1429050279329609,0.17578770949720668,0.31499441340782125,35568.17877094972,42.46368715083799
2022-04-11,ASLT,263,83,65,0.3155893536121673,0.24714828897338403,2.2410639349140506,26.604874887205217,98.35143981793031,777.8924308232062,47.15862108379549,386.41167908117984,0.06007224334600759,0.26772243346007607,0.1818060836501901,0.22810646387832698,0.3650722433460076,22755.585551330798,60.68821292775665
2022-04-11,THFT,160,7,10,0.04375,0.0625,2.3649356662519248,26.683991150551453,89.15566950223506,744.0009795187832,45.472478314156874,387.8065137710681,0.04062499999999999,0.20909999999999998,0.1381125,0.16318125,0.3186125,33873.51875,40.28125
2022-04-12,ASLT,243,67,57,0.2757201646090535,0.2345679012345679,2.372784419322222,26.64772096921451,91.69359656718548,797.9110024061885,45.423548990078,403.6378121752021,0.052962962962962955,0.24044855967078188,0.1714156378600823,0.2094897119341564,0.35715637860082305,24590.34156378601,55.08641975308642
2022-04-12,THFT,170,5,16,0.029411764705882353,0.09411764705882353,2.3692853958490705,26.80156732158265,88.87729164975859,724.5171459364611,45.85744534476143,382.21263148330235,0.04455294117647058,0.2208470588235294,0.14225882352941174,0.16954705882352938,0.3134705882352941,31858.305882352943,41.84117647058824
2022-04-13,ASLT,195,69,39,0.35384615384615387,0.2,2.3826231187147857,27.101965402044456,91.65721680148219,796.5706766235,45.4385526887642,401.6004232566154,0.05664615384615383,0.25803076923076923,0.18047692307692306,0.21602564102564104,0.36009743589743587,23216.676923076924,58.16410256410256
2022-04-13,THFT,174,12,17,0.06896551724137931,0.09770114942528736,2.292434587940883,26.24675869762114,89.21985451074131,769.2184792180258,45.332877811341525,397.1165926546018,0.04994252873563218,0.21694827586206894,0.1414080459770115,0.18991954022988505,0.3191264367816092,31225.689655172413,43.55747126436781
2022-04-14,ASLT,209,71,55,0.3397129186602871,0.2631578947368421,2.145161399728642,27.06591944892694,94.70910440372835,765.8255386776024,46.43129043861723,386.1108838530613,0.05042583732057415,0.25162200956937797,0.17411004784688994,0.20214832535885166,0.35248803827751196,25197.813397129186,54.688995215311
2022-04-14,THFT,213,10,10,0.046948356807511735,0.046948356807511735,2.376961691790292,27.24718219755974,88.65318576381458,785.9969870495803,45.26409682629872,405.84155240074364,0.04738028169014083,0.22294835680751174,0.14656338028169014,0.18540845070422535,0.3308075117370892,29198.136150234743,45.97652582159625
2022-04-15,ASLT,248,85,48,0.34274193548387094,0.1935483870967742,2.2091699299637817,26.541042140486574,93.47158930147388,788.6323633987843,46.05697932646523,396.90458794928264,0.05750806451612902,0.26314919354838706,0.17544758064516128,0.21879435483870965,0.3578427419354839,24303.987903225807,58.17338709677419
2022-04-15,THFT,235,8,15,0.03404255319148936,0.06382978723404255,2.330607508765937,26.83615354739475,87.38244856612593,753.003330260083,44.88288701923004,390.4118284666872,0.043404255319148925,0.22880425531914894,0.14826808510638295,0.17449787234042552,0.32830212765957445,31192.872340425532,44.685106382978724
2022-04-16,ASLT,251,95,61,0.3784860557768924,0.24302788844621515,2.1870164169937687,26.13520972845274,97.31949628916738,794.3499348336761,46.98362155585797,394.6248588050745,0.05941434262948206,0.26552191235059763,0.18183266932270917,0.22765737051792828,0.36400796812749003,22215.43426294821,60.27091633466136
2022-04-16,THFT,193,9,16,0.046632124352331605,0.08290155440414508,2.3005634547846583,26.212424267390137,86.06538762721735,760.2225835408498,45.083856197680035,399.9167810322088,0.04084455958549222,0.21521243523316064,0.1400880829015544,0.16109326424870465,0.30981347150259064,36108.49222797927,39.77720207253886
2022-04-17,ASLT,255,89,55,0.34901960784313724,0.21568627450980393,2.354290891947425,26.677477383630478,90.41683250113586,777.2515300954886,45.16440330808014,393.2758874043612,0.05401568627450979,0.26517254901960785,0.17940392156862744,0.2126156862745098,0.3579647058823529,24343.92156862745,58.101960784313725
2022-04-17,THFT,148,14,13,0.0945945945945946,0.08783783783783784,2.520308039971064,26.644000589322054,89.33578361635712,769.3001318720114,45.50235445607651,402.26980394705544,0.04614189189189188,0.23114864864864865,0.15597297297297297,0.19037837837837837,0.33366216216216216,28328.695945945947,47.7027027027027
2022-04-18,ASLT,211,68,43,0.3222748815165877,0.2037914691943128,2.434328400393227,26.547754726405426,90.55382558469401,777.1745802023986,45.006196152256884,393.22415035253454,0.058947867298578184,0.25611848341232224,0.16775355450236967,0.21598104265402843,0.35418483412322277,23898.47393364929,56.573459715639814
2022-04-18,THFT,177,11,14,0.062146892655367235,0.07909604519774012,2.251061517304666,26.103014662767595,89.7496400156953,767.238315638331,45.24302923202692,394.41904984440566,0.0461186440677966,0.2293785310734463,0.1570960451977401,0.18866666666666665,0.33011299435028246,30099.87570621469,47.56497175141243
2022-04-19,ASLT,218,57,48,0.26146788990825687,0.22018348623853212,2.369683853128917,26.23621302414981,92.00861864875085,761.2180600246252,45.50388235412413,386.0785181933514,0.05208256880733944,0.2538853211009174,0.1721743119266055,0.20360091743119266,0.3519908256880734,26082.174311926607,54.3348623853211
2022-04-19,THFT,186,8,19,0.043010752688172046,0.10215053763440861,2.3770399396314756,26.56108966809153,88.16170227927135,779.1002402347646,44.82545127634975,401.5126732087274,0.0554032258064516,0.22596236559139782,0.1478279569892473,0.19854301075268818,0.33338709677419354,28553.790322580644,48.17741935483871
2022-04-20,ASLT,204,74,33,0.3627450980392157,0.16176470588235295,2.2246867697586263,26.50346360260831,93.70841480391621,795.7973552954495,45.79579783119461,399.7057685021176,0.055730392156862735,0.2621078431372549,0.1802598039215686,0.2170098039215686,0.36631862745098037,23108.5,59.0735294117647
2022-04-20,THFT,177,6,12,0.03389830508474576,0.06779661016949153,2.458052457740083,26.53842160466146,87.67646340777536,754.9069996954864,45.00293004105451,393.13658147152654,0.04495480225988699,0.21651977401129943,0.15119209039548023,0.1775367231638418,0.3309774011299435,30605.898305084746,44.14689265536723
2022-04-21,ASLT,216,61,50,0.2824074074074074,0.23148148148148148,2.184010473357111,27.239266059390047,96.18638329884655,782.1440842108105,46.56684206586856,390.08421420180787,0.05571296296296295,0.2633009259259259,0.1803796296296296,0.2205509259259259,0.3672592592592593,22012.78240740741,59.68981481481482
2022-04-21,THFT,208,4,20,0.019230769230769232,0.09615384615384616,2.109500751107332,26.335894091966342,88.64246690837635,732.6893189430298,45.42496923523534,383.261193672826,0.047264423076923065,0.21863461538461537,0.14541346153846152,0.1786826923076923,0.3221923076923077,32891.95192307692,43.44230769230769
2022-04-22,ASLT,221,74,47,0.334841628959276,0.21266968325791855,2.148018863234977,25.961041575553644,94.27591945619089,774.7473792657928,46.138091332079576,389.491040098952,0.0561628959276018,0.25474660633484164,0.1764977375565611,0.21667873303167418,0.3554117647058823,24955.366515837104,56.46153846153846
2022-04-22,THFT,194,9,10,0.04639175257731959,0.05154639175257732,2.301919573337245,26.60769338740788,89.01696635344689,751.3860492412696,45.70021863415802,391.7533671998253,0.04209793814432989,0.20652577319587626,0.13239175257731958,0.16029896907216495,0.30977835051546393,35164.73195876289,38.24226804123711
2022-04-23,ASLT,291,103,65,0.3539518900343643,0.22336769759450173,2.25222893834416,26.08604111505461,97.6117665708651,755.0822390582007,46.95072556950314,376.29572870113026,0.05622336769759449,0.2671649484536082,0.18264948453608246,0.21367353951890034,0.3573127147766323,23620.419243986253,59.11340206185567
2022-04-23,THFT,192,9,10,0.046875,0.052083333333333336,2.3263982615320464,26.18779275115094,89.13340450721074,749.6962483254188,45.63500286233358,388.45240053957133,0.04493229166666665,0.2166145833333333,0.1421302083333333,0.169640625,0.3180364583333333,34947.677083333336,41.989583333333336
2022-04-24,ASLT,312,130,61,0.4166666666666667,0.1955128205128205,2.2425296706889246,26.352123894104473,96.00153586183792,756.9234943415041,46.473305335165136,379.97699403956665,0.056480769230769216,0.26660897435897435,0.1791730769230769,0.21980769230769232,0.3572147435897436,23899.983974358973,58.31089743589744
2022-04-24,THFT,187,10,15,0.053475935828877004,0.08021390374331551,2.3696424900571773,26.702411824421002,89.83521559848633,749.4459694313593,45.79549193704413,386.4603427948455,0.047021390374331534,0.2224812834224599,0.14724064171122994,0.18263636363636362,0.3236791443850267,31391.823529411766,44.44919786096256
2022-04-25,ASLT,236,78,49,0.3305084745762712,0.2076271186440678,2.398808873631291,26.626714926291655,94.0607424013023,750.2174622402271,46.12426047808068,380.1893243862424,0.05281355932203388,0.2573813559322034,0.18147457627118643,0.20689406779661015,0.3600042372881356,24100.72033898305,56.978813559322035
2022-04-25,THFT,202,11,15,0.054455445544554455,0.07425742574257425,2.495592092954601,26.314197468083545,88.42322122693818,730.4969307682233,45.463374067772584,384.3912519296118,0.039970297029702964,0.20724257425742573,0.1353910891089109,0.15729702970297027,0.30847524752475247,35212.25742574257,38.306930693069305
2022-04-26,ASLT,244,87,46,0.35655737704918034,0.1885245901639344,2.3394429879239094,26.74674653095378,93.26764287417707,779.4180961399267,45.79067186386174,391.2897162967254,0.05465163934426229,0.2643155737704918,0.18674590163934424,0.22293852459016392,0.36456967213114755,22663.72131147541,59.56967213114754
2022-04-26,THFT,197,9,17,0.04568527918781726,0.08629441624365482,2.6196016686113204,26.71490277449631,88.59508356636552,762.6585741159452,45.342332072355184,397.8805458152462,0.046847715736040595,0.22271573604060912,0.15104060913705583,0.18178680203045683,0.33081218274111673,29403.41116751269,45.68527918781726
2022-04-27,ASLT,213,57,43,0.2676056338028169,0.20187793427230047,2.2066488268759437,26.87132005637846,93.05679149638985,763.9739485511286,46.122332736124086,388.2117289033831,0.052826291079812196,0.23635211267605633,0.16515023474178403,0.20060093896713616,0.3460469483568075,26629.727699530515,51.6150234741784
2022-04-27,THFT,214,12,16,0.056074766355140186,0.07476635514018691,2.362554424064039,26.118118488062144,88.30030078596047,731.2011883947762,45.21689965814155,383.12579055130277,0.04308878504672896,0.2247570093457944,0.14770093457943922,0.1631588785046729,0.3157803738317757,33386.1261682243,42.070093457943926
2022-04-28,ASLT,219,64,41,0.2922374429223744,0.1872146118721461,2.4177394402991066,27.221379287221346,92.64291709312435,773.7530401249069,45.87456323668158,393.5617481253973,0.05027853881278538,0.253,0.17706849315068493,0.20816438356164385,0.3566392694063927,24240.87214611872,55.63013698630137
2022-04-28,THFT,184,6,17,0.03260869565217391,0.09239130434782608,2.404880261267055,26.666899421645216,89.9041366788344,775.6481730477859,45.776461437623105,402.9119717366772,0.046076086956521725,0.2175108695652174,0.1438695652173913,0.17364130434782607,0.31732065217391303,32611.864130434784,42.68478260869565
2022-04-29,ASLT,242,71,50,0.29338842975206614,0.2066115702479339,2.2795330389379065,26.619765776262177,93.63008289838186,767.4903398557099,45.70268625832525,384.7300498135665,0.05604545454545453,0.2631900826446281,0.1791198347107438,0.2157107438016529,0.3599132231404959,24350.904958677685,57.63636363636363
2022-04-29,THFT,165,11,14,0.06666666666666667,0.08484848484848485,2.219669628316325,26.702553338230796,87.9474241477457,750.6957549963794,45.000715701033975,389.4166238617085,0.043127272727272715,0.2238242424242424,0.14772727272727273,0.1738909090909091,0.3250181818181818,30983.072727272727,44.012121212121215
2022-04-30,ASLT,255,80,50,0.3137254901960784,0.19607843137254902,2.2714580047656137,26.73922491771997,94.37023084407824,790.0075702751212,46.08688075072101,396.46669215278354,0.05896470588235293,0.2605607843137255,0.1771098039215686,0.23086666666666664,0.3632862745098039,21566.996078431373,60.21176470588235
2022-04-30,THFT,231,8,15,0.03463203463203463,0.06493506493506493,2.4962911613885,26.473119563668806,89.74031322365747,768.8394861891433,45.806056864256114,396.76443791278655,0.04517316017316017,0.20945887445887446,0.1396060606060606,0.16997402597402594,0.31595670995671,34991.08658008658,40.71861471861472
2022-05-01,ASLT,262,88,47,0.33587786259541985,0.17938931297709923,2.327981787687609,26.81354733654965,94.78919953103569,773.6998603316194,46.49562404765229,390.43950533757214,0.05729770992366411,0.246,0.16953435114503818,0.21460687022900762,0.3521450381679389,25098.217557251908,55.29389312977099
2022-05-01,THFT,166,11,9,0.06626506024096386,0.05421686746987952,2.1287949880327557,25.807692281776326,85.858738897523,713.6562555837307,44.597181547529075,376.7269031443729,0.045325301204819264,0.2214578313253012,0.14198192771084336,0.1734759036144578,0.3170903614457831,35299.47590361446,42.21084337349398
2022-05-02,ASLT,204,67,46,0.3284313725490196,0.22549019607843138,2.300186695229858,26.4563480769053,94.72668588819084,751.5195565971328,46.15371417138068,378.3544630735764,0.061249999999999985,0.2591470588235294,0.1709754901960784,0.22917156862745097,0.3526127450980392,23683.642156862745,57.65196078431372
2022-05-02,THFT,145,8,14,0.05517241379310345,0.09655172413793103,2.545010937007806,27.139149316114782,86.26660652229401,748.5058446783635,45.17396131128256,395.15829617474066,0.039234482758620674,0.19830344827586205,0.13115172413793103,0.15311034482758618,0.30964827586206894,34916.91724137931,36.855172413793106
2022-05-03,ASLT,212,75,38,0.35377358490566035,0.1792452830188679,2.2337933565104726,26.725686627818522,90.99246603778846,735.8193787087689,45.38077026679969,376.5116285087873,0.05260849056603771,0.2634811320754717,0.17651886792452828,0.20524056603773583,0.3508396226415094,24853.490566037737,55.68396226415094
2022-05-03,THFT,181,7,13,0.03867403314917127,0.0718232044198895,2.3300478162013705,27.443896950940736,86.51356087343262,738.2551969560287,45.01481214901369,386.7890564095564,0.04482320441988949,0.21271823204419887,0.13680662983425412,0.16548618784530386,0.31760773480662985,32877.580110497234,40.60220994475138
2022-05-04,ASLT,252,55,57,0.21825396825396826,0.2261904761904762,2.3180112094408996,25.930944057282677,92.5280389902182,783.9912740119016,45.64696599385977,395.8135783698512,0.05647222222222221,0.258297619047619,0.17674603174603173,0.2187936507936508,0.35616269841269843,23519.646825396827,57.21031746031746
2022-05-04,THFT,238,10,20,0.04201680672268908,0.08403361344537816,2.2669590570553173,26.473955304854048,87.59462480065936,731.2450271695227,45.43446561129249,385.0372736155395,0.04555042016806721,0.209172268907563,0.1377310924369748,0.17201680672268907,0.3123361344537815,33722.47899159664,40.621848739495796
2022-05-05,ASLT,235,63,48,0.2680851063829787,0.20425531914893616,2.391675538174373,26.304793603909726,91.81886991455436,796.8721562184455,45.75709558275,404.95938003983616,0.05094042553191488,0.2411446808510638,0.16708085106382978,0.2025404255319149,0.3476127659574468,26188.936170212764,52.52340425531915
2022-05-05,THFT,182,5,14,0.027472527472527472,0.07692307692307693,2.255974451029199,26.348424110820112,89.15575741599632,741.2439120409418,45.3070953654781,384.2734144732417,0.0467087912087912,0.2209835164835165,0.15074175824175823,0.17914835164835163,0.32985714285714285,31953.428571428572,45.15934065934066
2022-05-06,ASLT,233,79,47,0.33905579399141633,0.2017167381974249,2.2465218427515787,26.911585936749713,95.40365751135847,755.4248076513262,46.64030022471463,379.1627279332262,0.05263090128755364,0.24354935622317597,0.16302575107296138,0.19892274678111588,0.346480686695279,26897.38626609442,51.96137339055794
2022-05-06,THFT,201,5,11,0.024875621890547265,0.05472636815920398,2.257679120530157,26.487629156870792,86.88705872694239,717.2125275318732,45.01893423168234,377.2463208029239,0.04334328358208954,0.2101691542288557,0.1280995024875622,0.16223880597014925,0.3059253731343284,36002.64179104478,38.27363184079602
2022-05-07,ASLT,265,102,57,0.3849056603773585,0.21509433962264152,2.3809219596254314,26.67033926915223,90.84042921100817,795.1716073586905,45.105832056768946,402.0168093838826,0.05284905660377357,0.2543245283018868,0.17612452830188677,0.21251698113207548,0.3577245283018868,24789.51320754717,56.00754716981132
2022-05-07,THFT,210,8,18,0.0380952380952381,0.08571428571428572,2.1042397618689135,26.99158655547333,87.16369987690798,723.8304696738405,45.04942856008597,379.9003140960014,0.04306190476190476,0.20908095238095237,0.14052857142857142,0.15876190476190474,0.3112809523809524,34924.07619047619,39.852380952380955
2022-05-08,ASLT,271,93,61,0.34317343173431736,0.22509225092250923,2.1976942124358856,26.68358719382148,94.24869688462435,779.1053544573687,46.23782638159491,392.5596959672719,0.05564944649446493,0.24350922509225092,0.16697047970479703,0.21315129151291512,0.35313284132841327,25150.28782287823,54.85608856088561
2022-05-08,THFT,186,14,8,0.07526881720430108,0.043010752688172046,2.2572880080400095,26.274085552815837,87.35795524290569,711.8927559935678,45.17438383731287,374.46923109511124,0.0416774193548387,0.22326344086021505,0.14611290322580645,0.1587741935483871,0.31241397849462366,35914.82258064516,41.064516129032256
2022-05-09,ASLT,280,70,63,0.25,0.225,2.4933568041049363,27.33155643554083,90.39340685216501,812.8386040309757,45.31686915335256,412.5188294543504,0.052121428571428555,0.24755357142857143,0.17366785714285712,0.20817857142857144,0.35650714285714286,24166.98214285714,55.05357142857143
2022-05-09,THFT,213,13,10,0.06103286384976526,0.046948356807511735,2.0340558550807244,26.557725528993895,88.50734188929177,719.2702111620474,45.44662891749634,375.9680850552826,0.04838028169014084,0.21841784037558684,0.14217370892018777,0.1814600938967136,0.3197183098591549,32348.276995305165,43.92018779342723
2022-05-10,ASLT,237,61,52,0.25738396624472576,0.21940928270042195,2.4659240563199747,26.633098126716202,91.21892231183956,807.1251609052899,45.184593203158954,406.86333253084007,0.05570042194092826,0.2591814345991561,0.18243881856540084,0.22027004219409282,0.3670970464135021,22282.86075949367,58.79324894514768
2022-05-10,THFT,200,13,22,0.065,0.11,2.2130688206405824,26.770052086498353,87.20477335312835,741.293600665803,44.84480586028747,385.645419438761,0.04412499999999999,0.21477999999999997,0.14223999999999998,0.17398,0.324565,31192.525,42.385
2022-05-11,ASLT,267,79,57,0.2958801498127341,0.21348314606741572,2.0389227143607154,26.50645124957212,95.66798819029329,746.2393252009352,46.58699391746704,376.3611778001026,0.05426591760299624,0.2599700374531835,0.1756704119850187,0.2108951310861423,0.3563333333333333,25107.595505617977,56.63670411985019
